date_time,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm
2024-07-09 11:50:17.972357,143.78,332.61,1256.99,223.52,408.71,660.51,122.70,156.22,1016.26,146.74,302.39,60.46,127.47,85.66,196.93,439.67,142.43,62.78
2024-07-09 11:55:21.247972,147.71,333.60,1203.70,214.45,407.22,659.12,121.42,154.60,1004.47,145.30,301.36,59.43,125.21,85.66,236.15,490.64,146.92,61.91
2024-07-09 11:55:24.910865,144.57,334.58,1240.45,222.69,408.71,661.20,122.27,156.22,1017.33,146.74,301.36,60.12,125.96,85.66,201.83,449.23,142.99,62.78
2024-07-09 11:55:28.568275,143.78,335.57,1260.66,223.52,410.21,661.90,122.70,156.22,1017.33,146.74,302.39,60.46,127.47,85.66,198.56,443.92,142.43,62.78
2024-07-09 11:55:32.214791,143.78,334.58,1247.80,224.34,407.22,663.29,122.27,156.62,1019.47,147.10,302.39,60.46,127.47,85.66,199.38,440.73,142.43,62.78
2024-07-09 11:55:35.872332,143.78,337.54,1251.48,225.17,408.71,663.99,122.27,155.82,1016.26,146.74,301.36,60.46,127.47,85.66,197.75,441.79,142.43,62.78
2024-07-09 12:00:39.146621,146.93,330.63,1191.75,213.62,404.22,654.94,121.42,154.20,1004.47,144.93,300.34,59.43,125.21,85.66,236.97,494.89,146.35,61.91
2024-07-09 12:00:42.831626,143.00,333.60,1245.96,221.87,408.71,659.81,122.70,156.62,1013.04,146.74,301.36,60.12,125.96,85.66,201.83,447.10,142.99,62.78
2024-07-09 12:00:46.500388,142.21,335.57,1239.53,223.52,407.96,662.60,122.70,156.62,1015.19,146.38,301.36,60.46,126.72,85.66,199.38,443.92,142.43,62.78
2024-07-09 12:00:50.184250,143.00,333.60,1245.96,223.52,407.22,659.12,122.70,156.22,1011.97,146.74,301.36,60.46,125.96,84.84,198.56,442.85,142.43,62.78
2024-07-09 12:00:53.853706,143.00,334.58,1245.04,224.34,407.22,661.20,121.85,155.82,1013.04,147.10,302.39,60.12,126.72,85.66,197.75,439.67,142.43,62.78
